ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,LocalID,Paradigm_ID
baga-sitemu-3sg_m_o-1,,baga-sitemu,3sg_m_o,kɔ,kɔ,,,wilson-2007,,,,,55082,542
baga-sitemu-3sg_m_s-1,,baga-sitemu,3sg_m_s,ŋkɔn,ŋkɔn,,,wilson-2007,,,,,55083,542
baga-sitemu-3sg_m_a-1,,baga-sitemu,3sg_m_a,ŋkɔn,ŋkɔn,,,wilson-2007,,,,,55084,542
baga-sitemu-2pl_p-1,,baga-sitemu,2pl_p,nu,nu,,,wilson-2007,,,,,55085,542
baga-sitemu-2pl_o-1,,baga-sitemu,2pl_o,nu,nu,,,wilson-2007,,,,,55086,542
baga-sitemu-2pl_s-1,,baga-sitemu,2pl_s,nəna,nəna,,,wilson-2007,,,,,55087,542
baga-sitemu-2pl_a-1,,baga-sitemu,2pl_a,nəna,nəna,,,wilson-2007,,,,,55088,542
baga-sitemu-2du_p-1,,baga-sitemu,2du_p,nu,nu,,,wilson-2007,,,,,55089,542
baga-sitemu-2du_o-1,,baga-sitemu,2du_o,nu,nu,,,wilson-2007,,,,,55090,542
baga-sitemu-2du_s-1,,baga-sitemu,2du_s,nəna,nəna,,,wilson-2007,,,,,55091,542
baga-sitemu-2du_a-1,,baga-sitemu,2du_a,nəna,nəna,,,wilson-2007,,,,,55092,542
baga-sitemu-2sg_p-1,,baga-sitemu,2sg_p,əm,əm,,,wilson-2007,,,,,55093,542
baga-sitemu-2sg_o-1,,baga-sitemu,2sg_o,əm,əm,,,wilson-2007,,,,,55094,542
baga-sitemu-2sg_s-1,,baga-sitemu,2sg_s,məna,məna,,,wilson-2007,,,,,55095,542
baga-sitemu-2sg_a-1,,baga-sitemu,2sg_a,məna,məna,,,wilson-2007,,,,,55096,542
baga-sitemu-12pl_p-1,,baga-sitemu,12pl_p,su,su,,,wilson-2007,,,,,55097,542
baga-sitemu-12pl_o-1,,baga-sitemu,12pl_o,su,su,,,wilson-2007,,,,,55098,542
baga-sitemu-12pl_s-1,,baga-sitemu,12pl_s,səna,səna,,,wilson-2007,,,,,55099,542
baga-sitemu-12pl_a-1,,baga-sitemu,12pl_a,səna,səna,,,wilson-2007,,,,,55100,542
baga-sitemu-12du_p-1,,baga-sitemu,12du_p,su,su,,,wilson-2007,,,,,55101,542
baga-sitemu-12du_o-1,,baga-sitemu,12du_o,su,su,,,wilson-2007,,,,,55102,542
baga-sitemu-12du_s-1,,baga-sitemu,12du_s,səna,səna,,,wilson-2007,,,,,55103,542
baga-sitemu-12du_a-1,,baga-sitemu,12du_a,səna,səna,,,wilson-2007,,,,,55104,542
baga-sitemu-1pl_p-1,,baga-sitemu,1pl_p,su,su,,,wilson-2007,,,,,55105,542
baga-sitemu-1pl_o-1,,baga-sitemu,1pl_o,su,su,,,wilson-2007,,,,,55106,542
baga-sitemu-1pl_s-1,,baga-sitemu,1pl_s,səna,səna,,,wilson-2007,,,,,55107,542
baga-sitemu-1pl_a-1,,baga-sitemu,1pl_a,səna,səna,,,wilson-2007,,,,,55108,542
baga-sitemu-1du_p-1,,baga-sitemu,1du_p,su,su,,,wilson-2007,,,,,55109,542
baga-sitemu-1du_o-1,,baga-sitemu,1du_o,su,su,,,wilson-2007,,,,,55110,542
baga-sitemu-1du_s-1,,baga-sitemu,1du_s,səna,səna,,,wilson-2007,,,,,55111,542
baga-sitemu-1du_a-1,,baga-sitemu,1du_a,səna,səna,,,wilson-2007,,,,,55112,542
baga-sitemu-1sg_p-1,,baga-sitemu,1sg_p,im,im,,,wilson-2007,,,,,55113,542
baga-sitemu-1sg_o-1,,baga-sitemu,1sg_o,im,im,,,wilson-2007,,,,,55114,542
baga-sitemu-1sg_s-1,,baga-sitemu,1sg_s,ina,ina,,,wilson-2007,,,,,55115,542
baga-sitemu-1sg_a-1,,baga-sitemu,1sg_a,ina,ina,,,wilson-2007,,,,,55116,542
nalu-3p-p-1,,nalu,3p-p,mbɛm,mbɛm,,,wilson-2007,,,,,55117,544
nalu-3p-o-1,,nalu,3p-o,bɛm,bɛm,,,wilson-2007,,,,,55118,544
nalu-3p-s-1,,nalu,3p-s,bɛmɛ,bɛmɛ,,,wilson-2007,,,,,55119,544
nalu-3p-a-1,,nalu,3p-a,bɛmɛ,bɛmɛ,,,wilson-2007,,,,,55120,544
nalu-3d-p-1,,nalu,3d-p,mbɛm,mbɛm,,,wilson-2007,,,,,55121,544
nalu-3d-o-1,,nalu,3d-o,bɛm,bɛm,,,wilson-2007,,,,,55122,544
nalu-3d-s-1,,nalu,3d-s,bɛmɛ,bɛmɛ,,,wilson-2007,,,,,55123,544
nalu-3d-a-1,,nalu,3d-a,bɛmɛ,bɛmɛ,,,wilson-2007,,,,,55124,544
nalu-3sg_m_p-1,,nalu,3sg_m_p,maaram,maaram,,,wilson-2007,,,,,55125,544
nalu-3sg_m_o-1,,nalu,3sg_m_o,a,a,,,wilson-2007,,,,,55126,544
nalu-3sg_m_s-1,,nalu,3sg_m_s,nɔmɛ,nɔmɛ,,,wilson-2007,,,,,55127,544
nalu-3sg_m_a-1,,nalu,3sg_m_a,nɔmɛ,nɔmɛ,,,wilson-2007,,,,,55128,544
nalu-2pl_p-1,,nalu,2pl_p,mirin,mirin,,,wilson-2007,,,,,55129,544
nalu-2pl_o-1,,nalu,2pl_o,nɛ,nɛ,,,wilson-2007,,,,,55130,544
nalu-2pl_s-1,,nalu,2pl_s,neɛ,neɛ,,,wilson-2007,,,,,55131,544
nalu-2pl_a-1,,nalu,2pl_a,neɛ,neɛ,,,wilson-2007,,,,,55132,544
nalu-2du_p-1,,nalu,2du_p,mirin,mirin,,,wilson-2007,,,,,55133,544
nalu-2du_o-1,,nalu,2du_o,nɛ,nɛ,,,wilson-2007,,,,,55134,544
nalu-2du_s-1,,nalu,2du_s,neɛ,neɛ,,,wilson-2007,,,,,55135,544
nalu-2du_a-1,,nalu,2du_a,neɛ,neɛ,,,wilson-2007,,,,,55136,544
nalu-2sg_p-1,,nalu,2sg_p,maar,maar,,,wilson-2007,,,,,55137,544
nalu-2sg_o-1,,nalu,2sg_o,ɛ,ɛ,,,wilson-2007,,,,,55138,544
nalu-2sg_s-1,,nalu,2sg_s,yi,yi,,,wilson-2007,,,,,55139,544
nalu-2sg_a-1,,nalu,2sg_a,yi,yi,,,wilson-2007,,,,,55140,544
nalu-12pl_p-1,,nalu,12pl_p,mirɛ,mirɛ,,,wilson-2007,,,,,55141,544
nalu-12pl_o-1,,nalu,12pl_o,bit,bit,,,wilson-2007,,,,,55142,544
nalu-12pl_s-1,,nalu,12pl_s,biyɛ,biyɛ,,,wilson-2007,,,,,55143,544
nalu-12pl_a-1,,nalu,12pl_a,biyɛ,biyɛ,,,wilson-2007,,,,,55144,544
nalu-12du_p-1,,nalu,12du_p,mirɛ,mirɛ,,,wilson-2007,,,,,55145,544
nalu-12du_o-1,,nalu,12du_o,bit,bit,,,wilson-2007,,,,,55146,544
nalu-12du_s-1,,nalu,12du_s,biyɛ,biyɛ,,,wilson-2007,,,,,55147,544
nalu-12du_a-1,,nalu,12du_a,biyɛ,biyɛ,,,wilson-2007,,,,,55148,544
nalu-1pl_p-1,,nalu,1pl_p,mirɛ,mirɛ,,,wilson-2007,,,,,55149,544
nalu-1pl_o-1,,nalu,1pl_o,bit,bit,,,wilson-2007,,,,,55150,544
nalu-1pl_s-1,,nalu,1pl_s,biyɛ,biyɛ,,,wilson-2007,,,,,55151,544
nalu-1pl_a-1,,nalu,1pl_a,biyɛ,biyɛ,,,wilson-2007,,,,,55152,544
nalu-1du_p-1,,nalu,1du_p,mirɛ,mirɛ,,,wilson-2007,,,,,55153,544
nalu-1du_o-1,,nalu,1du_o,bit,bit,,,wilson-2007,,,,,55154,544
nalu-1du_s-1,,nalu,1du_s,biyɛ,biyɛ,,,wilson-2007,,,,,55155,544
nalu-1du_a-1,,nalu,1du_a,biyɛ,biyɛ,,,wilson-2007,,,,,55156,544
nalu-1sg_p-1,,nalu,1sg_p,maam,maam,,,wilson-2007,,,,,55157,544
nalu-1sg_o-1,,nalu,1sg_o,am,am,,,wilson-2007,,,,,55158,544
nalu-1sg_s-1,,nalu,1sg_s,bɛɛ,bɛɛ,,,wilson-2007,,,,,55159,544
nalu-1sg_a-1,,nalu,1sg_a,bɛɛ,bɛɛ,,,wilson-2007,,,,,55160,544
sua-3p-p-1,,sua,3p-p,wɔ,wɔ,,,wilson-2007,,,,,55161,545
sua-3p-o-1,,sua,3p-o,wa,wa,,,wilson-2007,,,,,55162,545
sua-3p-s-1,,sua,3p-s,ukan,ukan,,,wilson-2007,,,,,55163,545
sua-3p-a-1,,sua,3p-a,ukan,ukan,,,wilson-2007,,,,,55164,545
sua-3d-p-1,,sua,3d-p,wɔ,wɔ,,,wilson-2007,,,,,55165,545
sua-3d-o-1,,sua,3d-o,wa,wa,,,wilson-2007,,,,,55166,545
sua-3d-s-1,,sua,3d-s,ukan,ukan,,,wilson-2007,,,,,55167,545
sua-3d-a-1,,sua,3d-a,ukan,ukan,,,wilson-2007,,,,,55168,545
sua-3sg_n_p-1,,sua,3sg_n_p,kɔ,kɔ,,,wilson-2007,,,,,55169,545
sua-3sg_n_o-1,,sua,3sg_n_o,kɛ,kɛ,,,wilson-2007,,,,,55170,545
sua-3sg_m_p-1,,sua,3sg_m_p,fɔ,fɔ,,,wilson-2007,,,,,55171,545
sua-3sg_m_o-1,,sua,3sg_m_o,fɔa,fɔa,,,wilson-2007,,,,,55172,545
sua-3sg_m_s-1,,sua,3sg_m_s,akan,akan,,,wilson-2007,,,,,55173,545
sua-3sg_m_a-1,,sua,3sg_m_a,akan,akan,,,wilson-2007,,,,,55174,545
sua-2pl_p-1,,sua,2pl_p,nɔ,nɔ,,,wilson-2007,,,,,55175,545
sua-2pl_o-1,,sua,2pl_o,nɔ,nɔ,,,wilson-2007,,,,,55176,545
sua-2pl_s-1,,sua,2pl_s,nɔɔ,nɔɔ,,,wilson-2007,,,,,55177,545
sua-2pl_a-1,,sua,2pl_a,nɔɔ,nɔɔ,,,wilson-2007,,,,,55178,545
sua-2du_p-1,,sua,2du_p,nɔ,nɔ,,,wilson-2007,,,,,55179,545
sua-2du_o-1,,sua,2du_o,nɔ,nɔ,,,wilson-2007,,,,,55180,545
sua-2du_s-1,,sua,2du_s,nɔɔ,nɔɔ,,,wilson-2007,,,,,55181,545
sua-2du_a-1,,sua,2du_a,nɔɔ,nɔɔ,,,wilson-2007,,,,,55182,545
sua-2sg_p-1,,sua,2sg_p,mɔ,mɔ,,,wilson-2007,,,,,55183,545
sua-2sg_o-1,,sua,2sg_o,ma,ma,,,wilson-2007,,,,,55184,545
sua-2sg_s-1,,sua,2sg_s,mɔɔ,mɔɔ,,,wilson-2007,,,,,55185,545
sua-2sg_a-1,,sua,2sg_a,mɔɔ,mɔɔ,,,wilson-2007,,,,,55186,545
sua-12pl_p-1,,sua,12pl_p,nre,nre,,,wilson-2007,,,,,55187,545
sua-12pl_o-1,,sua,12pl_o,rɔ,rɔ,,,wilson-2007,,,,,55188,545
sua-12pl_s-1,,sua,12pl_s,nrɔ,nrɔ,,,wilson-2007,,,,,55189,545
sua-12pl_a-1,,sua,12pl_a,nrɔ,nrɔ,,,wilson-2007,,,,,55190,545
sua-12du_p-1,,sua,12du_p,nre,nre,,,wilson-2007,,,,,55191,545
sua-12du_o-1,,sua,12du_o,rɔ,rɔ,,,wilson-2007,,,,,55192,545
sua-12du_s-1,,sua,12du_s,nrɔ,nrɔ,,,wilson-2007,,,,,55193,545
sua-12du_a-1,,sua,12du_a,nrɔ,nrɔ,,,wilson-2007,,,,,55194,545
sua-1pl_p-1,,sua,1pl_p,nre,nre,,,wilson-2007,,,,,55195,545
sua-1pl_o-1,,sua,1pl_o,rɔ,rɔ,,,wilson-2007,,,,,55196,545
sua-1pl_s-1,,sua,1pl_s,nrɔ,nrɔ,,,wilson-2007,,,,,55197,545
sua-1pl_a-1,,sua,1pl_a,nrɔ,nrɔ,,,wilson-2007,,,,,55198,545
sua-1du_p-1,,sua,1du_p,nre,nre,,,wilson-2007,,,,,55199,545
sua-1du_o-1,,sua,1du_o,rɔ,rɔ,,,wilson-2007,,,,,55200,545
sua-1du_s-1,,sua,1du_s,nrɔ,nrɔ,,,wilson-2007,,,,,55201,545
sua-1du_a-1,,sua,1du_a,nrɔ,nrɔ,,,wilson-2007,,,,,55202,545
sua-1sg_p-1,,sua,1sg_p,ŋkɛ,ŋkɛ,,,wilson-2007,,,,,55203,545
sua-1sg_o-1,,sua,1sg_o,mɛ,mɛ,,,wilson-2007,,,,,55204,545
sua-1sg_s-1,,sua,1sg_s,meen,meen,,,wilson-2007,,,,,55205,545
sua-1sg_a-1,,sua,1sg_a,meen,meen,,,wilson-2007,,,,,55206,545
jola-kasa-husuy-3p-p-1,,jola-kasa-husuy,3p-p,-iil,-iil,,,wilson-2007,,,,,55207,546
jola-kasa-husuy-3p-o-1,,jola-kasa-husuy,3p-o,bukɔ,bukɔ,,,wilson-2007,,,,,55208,546
jola-kasa-husuy-3p-s-1,,jola-kasa-husuy,3p-s,bukɔ,bukɔ,,,wilson-2007,,,,,55209,546
jola-kasa-husuy-3p-a-1,,jola-kasa-husuy,3p-a,bukɔ,bukɔ,,,wilson-2007,,,,,55210,546
jola-kasa-husuy-3d-p-1,,jola-kasa-husuy,3d-p,-iil,-iil,,,wilson-2007,,,,,55211,546
jola-kasa-husuy-3d-o-1,,jola-kasa-husuy,3d-o,bukɔ,bukɔ,,,wilson-2007,,,,,55212,546
jola-kasa-husuy-3d-s-1,,jola-kasa-husuy,3d-s,bukɔ,bukɔ,,,wilson-2007,,,,,55213,546
jola-kasa-husuy-3d-a-1,,jola-kasa-husuy,3d-a,bukɔ,bukɔ,,,wilson-2007,,,,,55214,546
jola-kasa-husuy-3sg_m_p-1,,jola-kasa-husuy,3sg_m_p,-ɔɔl,-ɔɔl,,,wilson-2007,,,,,55219,546
jola-kasa-husuy-3sg_m_o-1,,jola-kasa-husuy,3sg_m_o,"ɔ, akila",ɔ,,,wilson-2007,,,,,55220,546
jola-kasa-husuy-3sg_m_o-2,,jola-kasa-husuy,3sg_m_o,"ɔ, akila",akila,,,wilson-2007,,,,,55220,546
jola-kasa-husuy-3sg_m_s-1,,jola-kasa-husuy,3sg_m_s,"ɔ, akila",ɔ,,,wilson-2007,,,,,55221,546
jola-kasa-husuy-3sg_m_s-2,,jola-kasa-husuy,3sg_m_s,"ɔ, akila",akila,,,wilson-2007,,,,,55221,546
jola-kasa-husuy-3sg_m_a-1,,jola-kasa-husuy,3sg_m_a,"ɔ, akila",ɔ,,,wilson-2007,,,,,55222,546
jola-kasa-husuy-3sg_m_a-2,,jola-kasa-husuy,3sg_m_a,"ɔ, akila",akila,,,wilson-2007,,,,,55222,546
jola-kasa-husuy-2pl_p-1,,jola-kasa-husuy,2pl_p,-uul,-uul,,,wilson-2007,,,,,55223,546
jola-kasa-husuy-2pl_o-1,,jola-kasa-husuy,2pl_o,bukuluul,bukuluul,,,wilson-2007,,,,,55224,546
jola-kasa-husuy-2pl_s-1,,jola-kasa-husuy,2pl_s,bukuluul,bukuluul,,,wilson-2007,,,,,55225,546
jola-kasa-husuy-2pl_a-1,,jola-kasa-husuy,2pl_a,bukuluul,bukuluul,,,wilson-2007,,,,,55226,546
jola-kasa-husuy-2du_p-1,,jola-kasa-husuy,2du_p,-uul,-uul,,,wilson-2007,,,,,55227,546
jola-kasa-husuy-2du_o-1,,jola-kasa-husuy,2du_o,bukuluul,bukuluul,,,wilson-2007,,,,,55228,546
jola-kasa-husuy-2du_s-1,,jola-kasa-husuy,2du_s,bukuluul,bukuluul,,,wilson-2007,,,,,55229,546
jola-kasa-husuy-2du_a-1,,jola-kasa-husuy,2du_a,bukuluul,bukuluul,,,wilson-2007,,,,,55230,546
jola-kasa-husuy-2sg_p-1,,jola-kasa-husuy,2sg_p,-i,-i,,,wilson-2007,,,,,55231,546
jola-kasa-husuy-2sg_o-1,,jola-kasa-husuy,2sg_o,aw,aw,,,wilson-2007,,,,,55232,546
jola-kasa-husuy-2sg_s-1,,jola-kasa-husuy,2sg_s,aw,aw,,,wilson-2007,,,,,55233,546
jola-kasa-husuy-2sg_a-1,,jola-kasa-husuy,2sg_a,aw,aw,,,wilson-2007,,,,,55234,546
jola-kasa-husuy-12pl_p-1,,jola-kasa-husuy,12pl_p,-ɔlaal,-ɔlaal,,,wilson-2007,,,,,55235,546
jola-kasa-husuy-12pl_o-1,,jola-kasa-husuy,12pl_o,ɔlɔlaal,ɔlɔlaal,,,wilson-2007,,,,,55236,546
jola-kasa-husuy-12pl_s-1,,jola-kasa-husuy,12pl_s,ɔlɔlaal,ɔlɔlaal,,,wilson-2007,,,,,55237,546
jola-kasa-husuy-12pl_a-1,,jola-kasa-husuy,12pl_a,ɔlɔlaal,ɔlɔlaal,,,wilson-2007,,,,,55238,546
jola-kasa-husuy-12du_p-1,,jola-kasa-husuy,12du_p,-ɔla,-ɔla,,,wilson-2007,,,,,55239,546
jola-kasa-husuy-12du_o-1,,jola-kasa-husuy,12du_o,ɔlɔla,ɔlɔla,,,wilson-2007,,,,,55240,546
jola-kasa-husuy-12du_s-1,,jola-kasa-husuy,12du_s,ɔlɔla,ɔlɔla,,,wilson-2007,,,,,55241,546
jola-kasa-husuy-12du_a-1,,jola-kasa-husuy,12du_a,ɔlɔla,ɔlɔla,,,wilson-2007,,,,,55242,546
jola-kasa-husuy-1pl_p-1,,jola-kasa-husuy,1pl_p,-ɔli,-ɔli,,,wilson-2007,,,,,55243,546
jola-kasa-husuy-1pl_o-1,,jola-kasa-husuy,1pl_o,ɔlɔli,ɔlɔli,,,wilson-2007,,,,,55244,546
jola-kasa-husuy-1pl_s-1,,jola-kasa-husuy,1pl_s,ɔlɔli,ɔlɔli,,,wilson-2007,,,,,55245,546
jola-kasa-husuy-1pl_a-1,,jola-kasa-husuy,1pl_a,ɔlɔli,ɔlɔli,,,wilson-2007,,,,,55246,546
jola-kasa-husuy-1du_p-1,,jola-kasa-husuy,1du_p,-ɔla,-ɔla,,,wilson-2007,,,,,55247,546
jola-kasa-husuy-1du_o-1,,jola-kasa-husuy,1du_o,ɔlɔla,ɔlɔla,,,wilson-2007,,,,,55248,546
jola-kasa-husuy-1du_s-1,,jola-kasa-husuy,1du_s,ɔlɔla,ɔlɔla,,,wilson-2007,,,,,55249,546
jola-kasa-husuy-1du_a-1,,jola-kasa-husuy,1du_a,ɔlɔla,ɔlɔla,,,wilson-2007,,,,,55250,546
jola-kasa-husuy-1sg_p-1,,jola-kasa-husuy,1sg_p,-ɔm,-ɔm,,,wilson-2007,,,,,55251,546
jola-kasa-husuy-1sg_o-1,,jola-kasa-husuy,1sg_o,inje,inje,,,wilson-2007,,,,,55252,546
jola-kasa-husuy-1sg_s-1,,jola-kasa-husuy,1sg_s,inje,inje,,,wilson-2007,,,,,55253,546
jola-kasa-husuy-1sg_a-1,,jola-kasa-husuy,1sg_a,inje,inje,,,wilson-2007,,,,,55254,546
kuwaataay-diembering-3p-p-1,,kuwaataay-diembering,3p-p,-en,-en,,,wilson-2007,,,,,55255,547
kuwaataay-diembering-3p-o-1,,kuwaataay-diembering,3p-o,bɔkɔ,bɔkɔ,,,wilson-2007,,,,,55256,547
kuwaataay-diembering-3p-s-1,,kuwaataay-diembering,3p-s,bɔkɔ,bɔkɔ,,,wilson-2007,,,,,55257,547
kuwaataay-diembering-3p-a-1,,kuwaataay-diembering,3p-a,bɔkɔ,bɔkɔ,,,wilson-2007,,,,,55258,547
kuwaataay-diembering-3d-p-1,,kuwaataay-diembering,3d-p,-en,-en,,,wilson-2007,,,,,55259,547
kuwaataay-diembering-3d-o-1,,kuwaataay-diembering,3d-o,bɔkɔ,bɔkɔ,,,wilson-2007,,,,,55260,547
kuwaataay-diembering-3d-s-1,,kuwaataay-diembering,3d-s,bɔkɔ,bɔkɔ,,,wilson-2007,,,,,55261,547
kuwaataay-diembering-3d-a-1,,kuwaataay-diembering,3d-a,bɔkɔ,bɔkɔ,,,wilson-2007,,,,,55262,547
kuwaataay-diembering-3sg_m_p-1,,kuwaataay-diembering,3sg_m_p,-ɔ,-ɔ,,,wilson-2007,,,,,55267,547
kuwaataay-diembering-3sg_m_o-1,,kuwaataay-diembering,3sg_m_o,akɛna,akɛna,,,wilson-2007,,,,,55268,547
kuwaataay-diembering-3sg_m_s-1,,kuwaataay-diembering,3sg_m_s,akɛna,akɛna,,,wilson-2007,,,,,55269,547
kuwaataay-diembering-3sg_m_a-1,,kuwaataay-diembering,3sg_m_a,akɛna,akɛna,,,wilson-2007,,,,,55270,547
kuwaataay-diembering-2pl_p-1,,kuwaataay-diembering,2pl_p,-on,-on,,,wilson-2007,,,,,55271,547
kuwaataay-diembering-2pl_o-1,,kuwaataay-diembering,2pl_o,"aron, arun",aron,,,wilson-2007,,,,,55272,547
kuwaataay-diembering-2pl_o-2,,kuwaataay-diembering,2pl_o,"aron, arun",arun,,,wilson-2007,,,,,55272,547
kuwaataay-diembering-2pl_s-1,,kuwaataay-diembering,2pl_s,"aron, arun",aron,,,wilson-2007,,,,,55273,547
kuwaataay-diembering-2pl_s-2,,kuwaataay-diembering,2pl_s,"aron, arun",arun,,,wilson-2007,,,,,55273,547
kuwaataay-diembering-2pl_a-1,,kuwaataay-diembering,2pl_a,"aron, arun",aron,,,wilson-2007,,,,,55274,547
kuwaataay-diembering-2pl_a-2,,kuwaataay-diembering,2pl_a,"aron, arun",arun,,,wilson-2007,,,,,55274,547
kuwaataay-diembering-2du_p-1,,kuwaataay-diembering,2du_p,-on,-on,,,wilson-2007,,,,,55275,547
kuwaataay-diembering-2du_o-1,,kuwaataay-diembering,2du_o,"aron, arun",aron,,,wilson-2007,,,,,55276,547
kuwaataay-diembering-2du_o-2,,kuwaataay-diembering,2du_o,"aron, arun",arun,,,wilson-2007,,,,,55276,547
kuwaataay-diembering-2du_s-1,,kuwaataay-diembering,2du_s,"aron, arun",aron,,,wilson-2007,,,,,55277,547
kuwaataay-diembering-2du_s-2,,kuwaataay-diembering,2du_s,"aron, arun",arun,,,wilson-2007,,,,,55277,547
kuwaataay-diembering-2du_a-1,,kuwaataay-diembering,2du_a,"aron, arun",aron,,,wilson-2007,,,,,55278,547
kuwaataay-diembering-2du_a-2,,kuwaataay-diembering,2du_a,"aron, arun",arun,,,wilson-2007,,,,,55278,547
kuwaataay-diembering-2sg_p-1,,kuwaataay-diembering,2sg_p,-i,-i,,,wilson-2007,,,,,55279,547
kuwaataay-diembering-2sg_o-1,,kuwaataay-diembering,2sg_o,awɛ,awɛ,,,wilson-2007,,,,,55280,547
kuwaataay-diembering-2sg_s-1,,kuwaataay-diembering,2sg_s,awɛ,awɛ,,,wilson-2007,,,,,55281,547
kuwaataay-diembering-2sg_a-1,,kuwaataay-diembering,2sg_a,awɛ,awɛ,,,wilson-2007,,,,,55282,547
kuwaataay-diembering-12pl_p-1,,kuwaataay-diembering,12pl_p,-unɛ,-unɛ,,,wilson-2007,,,,,55283,547
kuwaataay-diembering-12pl_o-1,,kuwaataay-diembering,12pl_o,unɛ,unɛ,,,wilson-2007,,,,,55284,547
kuwaataay-diembering-12pl_s-1,,kuwaataay-diembering,12pl_s,unɛ,unɛ,,,wilson-2007,,,,,55285,547
kuwaataay-diembering-12pl_a-1,,kuwaataay-diembering,12pl_a,unɛ,unɛ,,,wilson-2007,,,,,55286,547
kuwaataay-diembering-12du_p-1,,kuwaataay-diembering,12du_p,-wanɛ,-wanɛ,,,wilson-2007,,,,,55287,547
kuwaataay-diembering-12du_o-1,,kuwaataay-diembering,12du_o,wanɛ,wanɛ,,,wilson-2007,,,,,55288,547
kuwaataay-diembering-12du_s-1,,kuwaataay-diembering,12du_s,wanɛ,wanɛ,,,wilson-2007,,,,,55289,547
kuwaataay-diembering-12du_a-1,,kuwaataay-diembering,12du_a,wanɛ,wanɛ,,,wilson-2007,,,,,55290,547
kuwaataay-diembering-1pl_p-1,,kuwaataay-diembering,1pl_p,-uni,-uni,,,wilson-2007,,,,,55291,547
kuwaataay-diembering-1pl_o-1,,kuwaataay-diembering,1pl_o,uni,uni,,,wilson-2007,,,,,55292,547
kuwaataay-diembering-1pl_s-1,,kuwaataay-diembering,1pl_s,uni,uni,,,wilson-2007,,,,,55293,547
kuwaataay-diembering-1pl_a-1,,kuwaataay-diembering,1pl_a,uni,uni,,,wilson-2007,,,,,55294,547
kuwaataay-diembering-1du_p-1,,kuwaataay-diembering,1du_p,-wanɛ,-wanɛ,,,wilson-2007,,,,,55295,547
kuwaataay-diembering-1du_o-1,,kuwaataay-diembering,1du_o,wanɛ,wanɛ,,,wilson-2007,,,,,55296,547
kuwaataay-diembering-1du_s-1,,kuwaataay-diembering,1du_s,wanɛ,wanɛ,,,wilson-2007,,,,,55297,547
kuwaataay-diembering-1du_a-1,,kuwaataay-diembering,1du_a,wanɛ,wanɛ,,,wilson-2007,,,,,55298,547
kuwaataay-diembering-1sg_p-1,,kuwaataay-diembering,1sg_p,-ɔm,-ɔm,,,wilson-2007,,,,,55299,547
kuwaataay-diembering-1sg_o-1,,kuwaataay-diembering,1sg_o,inje,inje,,,wilson-2007,,,,,55300,547
kuwaataay-diembering-1sg_s-1,,kuwaataay-diembering,1sg_s,inje,inje,,,wilson-2007,,,,,55301,547
kuwaataay-diembering-1sg_a-1,,kuwaataay-diembering,1sg_a,inje,inje,,,wilson-2007,,,,,55302,547
cassanga-3p-p-1,,cassanga,3p-p,daamee,daamee,,,wilson-2007,,,,,55303,548
cassanga-3p-o-1,,cassanga,3p-o,naa,naa,,,wilson-2007,,,,,55304,548
cassanga-3p-s-1,,cassanga,3p-s,naana,naana,,,wilson-2007,,,,,55305,548
cassanga-3p-a-1,,cassanga,3p-a,naana,naana,,,wilson-2007,,,,,55306,548
cassanga-3d-p-1,,cassanga,3d-p,daamee,daamee,,,wilson-2007,,,,,55307,548
cassanga-3d-o-1,,cassanga,3d-o,naa,naa,,,wilson-2007,,,,,55308,548
cassanga-3d-s-1,,cassanga,3d-s,naana,naana,,,wilson-2007,,,,,55309,548
cassanga-3d-a-1,,cassanga,3d-a,naana,naana,,,wilson-2007,,,,,55310,548
cassanga-3sg_m_p-1,,cassanga,3sg_m_p,doo,doo,,,wilson-2007,,,,,55311,548
cassanga-3sg_m_o-1,,cassanga,3sg_m_o,a,a,,,wilson-2007,,,,,55312,548
cassanga-3sg_m_s-1,,cassanga,3sg_m_s,minee,minee,,,wilson-2007,,,,,55313,548
cassanga-3sg_m_a-1,,cassanga,3sg_m_a,minee,minee,,,wilson-2007,,,,,55314,548
cassanga-2pl_p-1,,cassanga,2pl_p,kaa,kaa,,,wilson-2007,,,,,55315,548
cassanga-2pl_o-1,,cassanga,2pl_o,kaa,kaa,,,wilson-2007,,,,,55316,548
cassanga-2pl_s-1,,cassanga,2pl_s,kaana,kaana,,,wilson-2007,,,,,55317,548
cassanga-2pl_a-1,,cassanga,2pl_a,kaana,kaana,,,wilson-2007,,,,,55318,548
cassanga-2du_p-1,,cassanga,2du_p,kaa,kaa,,,wilson-2007,,,,,55319,548
cassanga-2du_o-1,,cassanga,2du_o,kaa,kaa,,,wilson-2007,,,,,55320,548
cassanga-2du_s-1,,cassanga,2du_s,kaana,kaana,,,wilson-2007,,,,,55321,548
cassanga-2du_a-1,,cassanga,2du_a,kaana,kaana,,,wilson-2007,,,,,55322,548
cassanga-2sg_p-1,,cassanga,2sg_p,iid,iid,,,wilson-2007,,,,,55323,548
cassanga-2sg_o-1,,cassanga,2sg_o,ee,ee,,,wilson-2007,,,,,55324,548
cassanga-2sg_s-1,,cassanga,2sg_s,ay,ay,,,wilson-2007,,,,,55325,548
